,Variety,Freq,d(cm),M%,Density,Attn,Phase,Phase_Corr,Permittivity_real,Permittivity_imaginary,Type,Phase/Attn,Freq*d(cm),Freq*Attn
865,KANSAS,-45822.6171875,16055.0322265625,-51880.7109375,-1090.2799072265625,75854.484375,1276436.625,3844845.75,-6034.8828125,-2899.536865234375,-6977.62548828125,120834.5234375,-501271.8125,-1826760.5
866,KANSAS,-41542.66015625,14554.6103515625,-47032.09765625,-988.4373779296875,68762.90625,1157148.25,3485722.75,-5470.25244140625,-2628.431396484375,-6324.1162109375,109544.828125,-454389.0,-1655963.0
867,KANSAS,-83465.34375,29244.16796875,-94462.390625,-1986.307373046875,138048.546875,2323262.0,6997905.5,-10990.7763671875,-5279.77392578125,-12718.7646484375,220018.0625,-912544.0,-3326723.5
868,KANSAS,-42237.328125,14798.7578125,-47818.3984375,-1004.94091796875,69900.9921875,1176262.0,3543333.75,-5561.60400390625,-2672.423828125,-6429.818359375,111371.1875,-461971.9375,-1683641.125
869,KANSAS,-50072.046875,17543.794921875,-56704.27734375,-1191.66748046875,82899.0,1395043.25,4202871.5,-6595.1171875,-3168.76171875,-7626.19482421875,132069.875,-547818.0625,-1996209.25
870,KANSAS,-58382.8203125,20454.798828125,-66084.6640625,-1389.32421875,96583.3984375,1625400.375,4896541.0,-7687.66845703125,-3693.212158203125,-8892.0625,153916.53125,-638398.125,-2327054.0
871,KANSAS,-66698.6484375,23368.935546875,-75492.8125,-1587.2640380859375,110332.1328125,1856860.25,5592770.5,-8782.9384765625,-4219.45703125,-10161.1240234375,175836.0625,-729313.9375,-2658382.0
872,KANSAS,-50557.0,17713.0,-57232.25,-1202.91162109375,83661.703125,1407889.0,4240664.0,-6657.5888671875,-3198.494873046875,-7698.7568359375,133297.015625,-552892.125,-2015124.375
873,KANSAS,-46588.3125,16323.4794921875,-52745.71875,-1108.6177978515625,77113.7578125,1297687.875,3909406.5,-6135.85693359375,-2947.91015625,-7094.80859375,122860.546875,-509594.875,-1857347.375
874,KANSAS,-64975.78515625,22765.7421875,-73560.40625,-1546.2908935546875,107516.5625,1809349.625,5451083.5,-8557.9765625,-4110.9482421875,-9900.345703125,171334.25,-710605.8125,-2590106.5
875,KANSAS,-74734.703125,26185.53515625,-84590.4921875,-1778.5150146484375,123614.984375,2080345.25,6266886.0,-9841.974609375,-4727.6181640625,-11387.091796875,197025.6875,-817115.5,-2978656.0
876,KANSAS,-65194.328125,22842.94140625,-73796.40625,-1551.437744140625,107847.765625,1815006.75,5467311.0,-8585.12890625,-4124.25927734375,-9931.9697265625,171873.53125,-712849.3125,-2598671.75
877,KANSAS,-62462.03125,21885.671875,-70707.8515625,-1486.487060546875,103355.8125,1739327.375,5239338.5,-8226.1845703125,-3951.92919921875,-9516.005859375,164699.34375,-683120.5,-2489945.0
878,KANSAS,-95526.03125,33469.0859375,-108106.34375,-2273.331298828125,157966.421875,2658713.75,8008093.5,-12578.466796875,-6042.21484375,-14558.2109375,251771.640625,-1044248.0,-3807218.25
879,KANSAS,-57771.921875,20238.041015625,-65414.08984375,-1374.8677978515625,95632.5859375,1609428.0,4848791.5,-7609.4873046875,-3655.827880859375,-8801.0869140625,152362.359375,-631969.5625,-2302971.75
880,KANSAS,-53037.4921875,18580.015625,-60049.359375,-1262.07275390625,87796.75,1477446.0,4450615.0,-6984.970703125,-3356.04931640625,-8077.97412109375,139857.078125,-580195.875,-2114175.5
881,KANSAS,-68038.21875,23835.3671875,-77024.0390625,-1619.1978759765625,112591.1328125,1894823.125,5708326.0,-8960.732421875,-4304.87255859375,-10367.1484375,179409.203125,-744146.1875,-2712151.25
882,KANSAS,-62181.3125,21788.591796875,-70381.03125,-1479.610595703125,102858.25,1730910.625,5213396.0,-8188.4326171875,-3933.410888671875,-9471.30078125,163915.578125,-679878.5625,-2478420.75
883,KANSAS,-65381.7734375,22906.328125,-74019.6328125,-1556.0108642578125,108212.234375,1821096.625,5485968.0,-8611.453125,-4137.0078125,-9961.7958984375,172404.546875,-715134.6875,-2606394.75
884,KANSAS,-79436.21875,27832.43359375,-89903.1796875,-1890.422607421875,131386.25,2211206.5,6660142.5,-10460.7177734375,-5024.9248046875,-12103.4755859375,209386.84375,-868457.5625,-3166098.25
885,KANSAS,-50665.2421875,17749.63671875,-57366.01171875,-1205.6407470703125,83863.4609375,1411351.75,4252049.0,-6672.8564453125,-3206.18017578125,-7716.87548828125,133613.875,-554260.375,-2019704.0
886,KANSAS,-52585.92578125,18422.09375,-59544.1484375,-1251.3795166015625,87055.59375,1464996.875,4413427.0,-6925.9423828125,-3327.773681640625,-8010.263671875,138679.6875,-575287.0625,-2096377.125
887,KANSAS,-43353.453125,15190.724609375,-49080.796875,-1031.54150390625,71751.9765625,1207406.75,3636959.75,-5709.6572265625,-2743.07470703125,-6600.55810546875,114321.1328125,-474166.40625,-1728242.875
888,KANSAS,-50495.328125,17692.923828125,-57162.54296875,-1201.52392578125,83564.984375,1406222.875,4235565.5,-6649.9052734375,-3194.91796875,-7690.0458984375,133128.5625,-552267.5625,-2012793.625
889,KANSAS,-74263.265625,26019.509765625,-84046.6875,-1767.261962890625,122822.609375,2067083.375,6226153.5,-9778.9892578125,-4697.39306640625,-11313.8359375,195754.9375,-811881.0,-2959804.0
890,KANSAS,-41099.64453125,14397.990234375,-46533.875,-977.9053955078125,68040.78125,1144941.875,3449490.25,-5412.73388671875,-2600.654052734375,-6256.97802734375,108395.9765625,-449606.5625,-1638406.0
891,KANSAS,-53755.84375,18836.791015625,-60843.15625,-1279.0975341796875,88924.8984375,1496357.75,4507624.0,-7079.1162109375,-3400.527099609375,-8186.1865234375,141716.640625,-587789.8125,-2142662.75
892,KANSAS,-70171.109375,24585.533203125,-79415.953125,-1669.8133544921875,116055.328125,1953200.125,5883233.5,-9240.1181640625,-4438.72021484375,-10690.1142578125,184969.28125,-767178.5,-2796782.0
893,KANSAS,-51871.296875,18175.0234375,-58715.390625,-1234.1982421875,85816.5625,1444101.625,4350449.5,-6830.24169921875,-3281.46826171875,-7899.37060546875,136750.609375,-567224.0625,-2067542.5
894,KANSAS,-45477.6328125,15932.9140625,-51493.34765625,-1082.2318115234375,75278.4921875,1266820.375,3816587.25,-5989.1806640625,-2877.787841796875,-6924.884765625,119936.078125,-497493.09375,-1812960.25
895,KANSAS,-70213.6328125,24602.33984375,-79467.15625,-1670.823486328125,116133.71875,1954446.625,5886852.0,-9245.3515625,-4441.486328125,-10696.7744140625,185078.953125,-767642.25,-2798560.0
896,KANSAS,-54296.8984375,19022.638671875,-61475.03515625,-1292.1422119140625,89873.2421875,1512354.75,4556232.5,-7151.74365234375,-3435.650634765625,-8270.8955078125,143196.0,-593937.4375,-2164483.5
897,KANSAS,-73089.6953125,25608.005859375,-82720.34375,-1739.283447265625,120896.1796875,2034635.0,6128386.0,-9624.8994140625,-4623.611328125,-11135.9267578125,192655.125,-799123.0,-2913220.0
898,KANSAS,-58635.59375,20543.28125,-66375.890625,-1395.3179931640625,97028.4921875,1632971.25,4918193.5,-7721.74462890625,-3709.722412109375,-8931.39453125,154582.671875,-641224.625,-2337260.5
899,KANSAS,-66343.890625,23243.79296875,-75106.3984375,-1578.778076171875,109773.46875,1847445.0,5565371.0,-8737.9794921875,-4197.513671875,-10108.3828125,174924.5,-725524.6875,-2644390.75
900,KANSAS,-64091.87109375,22455.162109375,-72536.84375,-1525.0147705078125,106014.9375,1784232.0,5374163.5,-8439.244140625,-4054.718994140625,-9763.6484375,168951.109375,-700802.9375,-2554455.0
901,KANSAS,-71989.4921875,25223.048828125,-81477.0078125,-1713.0899658203125,119076.5625,2003956.125,6035683.5,-9479.72265625,-4554.009765625,-10967.78125,189760.1875,-787108.0,-2869265.5
902,KANSAS,-73065.9453125,25598.904296875,-82701.0234375,-1738.7861328125,120855.3515625,2033945.875,6127201.0,-9621.7724609375,-4622.07958984375,-11132.33984375,192624.640625,-798888.1875,-2912140.75
903,KANSAS,-51876.39453125,18175.255859375,-58732.40234375,-1234.4759521484375,85853.953125,1444812.625,4352510.0,-6832.4990234375,-3282.340087890625,-7901.150390625,136799.359375,-567390.375,-2067782.875
904,KANSAS,-75363.6640625,26403.236328125,-85319.4921875,-1793.56982421875,124705.1640625,2098745.0,6322595.0,-9925.875,-4768.23388671875,-11484.8115234375,198719.515625,-824195.125,-3004031.5
905,KANSAS,-71947.8046875,25208.279296875,-81439.7421875,-1712.262451171875,119011.6171875,2002896.375,6033728.5,-9475.255859375,-4551.40673828125,-10962.27734375,189685.4375,-786687.25,-2867720.25
906,KANSAS,-57376.109375,20102.677734375,-64946.86328125,-1365.3123779296875,94937.8671875,1597694.375,4812091.0,-7556.251953125,-3630.05419921875,-8739.236328125,151261.921875,-627459.25,-2287108.5
907,KANSAS,-46012.078125,16118.7197265625,-52093.6328125,-1094.8399658203125,76164.9765625,1281741.875,3861361.25,-6059.6884765625,-2911.45068359375,-7006.33935546875,121346.03125,-503315.9375,-1834170.75
908,KANSAS,-72037.078125,25241.42578125,-81533.4921875,-1714.2314453125,119146.8828125,2005196.5,6039751.5,-9485.865234375,-4557.0029296875,-10975.794921875,189895.0625,-787605.375,-2871156.25
909,KANSAS,-57935.49609375,20298.994140625,-65568.5078125,-1378.482177734375,95834.0078125,1612793.0,4857963.0,-7628.482421875,-3664.924072265625,-8823.6123046875,152727.0625,-633463.125,-2309003.0
910,KANSAS,-39003.578125,13666.4580078125,-44152.01953125,-927.8836059570312,64538.0546875,1085990.0,3271444.75,-5135.84326171875,-2467.524658203125,-5935.96533203125,102839.3984375,-426560.375,-1554610.875
911,KANSAS,-39866.26953125,13965.951171875,-45140.3359375,-948.498291015625,65995.609375,1110506.625,3345510.5,-5250.46337890625,-2522.593017578125,-6068.3525390625,105138.5859375,-436127.625,-1589139.5
912,KANSAS,-50105.81640625,17556.912109375,-56729.83984375,-1192.3726806640625,82918.6484375,1395328.375,4203824.0,-6598.7470703125,-3170.26123046875,-7630.97607421875,132128.921875,-548032.5625,-1997368.5
913,KANSAS,-80578.9140625,28230.236328125,-91214.6015625,-1917.5914306640625,133312.109375,2243613.5,6758501.5,-10611.8193359375,-5097.7099609375,-12279.3427734375,212436.421875,-881146.1875,-3211825.25
914,KANSAS,-75446.125,26433.46484375,-85400.8203125,-1795.549072265625,124810.03125,2100503.5,6327375.0,-9935.5439453125,-4772.974609375,-11496.197265625,198908.046875,-824952.625,-3007140.0
915,KANSAS,-48678.15234375,17054.654296875,-55113.734375,-1158.348388671875,80562.0703125,1355700.5,4084518.75,-6411.298828125,-3079.96533203125,-7413.09326171875,128370.6484375,-532395.625,-1940330.125
916,KANSAS,-56721.6484375,19874.890625,-64215.26171875,-1349.8096923828125,93859.015625,1579597.875,4757900.5,-7469.76171875,-3588.853271484375,-8640.1376953125,149567.203125,-620311.125,-2261020.0
917,KANSAS,-45417.21484375,15913.39453125,-51413.75390625,-1080.70751953125,75161.6640625,1264776.25,3809809.0,-5980.9951171875,-2873.64990234375,-6915.740234375,119756.3984375,-496734.96875,-1810406.125
918,KANSAS,-78018.015625,27335.603515625,-88296.109375,-1856.647705078125,129027.3359375,2171486.5,6540920.0,-10273.53515625,-4934.81005859375,-11887.7890625,205648.09375,-852894.125,-3109645.0
919,KANSAS,-49199.2578125,17238.275390625,-55696.7734375,-1170.5714111328125,81423.09375,1370169.25,4127336.75,-6479.59228515625,-3112.931640625,-7492.484375,129729.8359375,-538105.875,-1961183.375
920,KANSAS,-45475.80859375,15933.091796875,-51483.0625,-1081.96435546875,75254.90625,1266375.0,3815010.25,-5988.5322265625,-2877.141357421875,-6923.333984375,119903.9765625,-497351.78125,-1812634.375
921,KANSAS,-74981.3359375,26271.73828125,-84860.984375,-1784.2955322265625,124010.96875,2087108.625,6286434.5,-9873.734375,-4743.16943359375,-11423.890625,197647.078125,-819780.0,-2988441.5
922,KANSAS,-46338.765625,16235.552734375,-52461.69921875,-1102.5272216796875,76689.34375,1290523.75,3887383.0,-6102.47900390625,-2931.951171875,-7055.54443359375,122188.171875,-506831.59375,-1847120.25
923,KANSAS,-71819.0625,25161.005859375,-81283.7421875,-1708.9837646484375,118795.8671875,1999425.75,6022668.5,-9457.3271484375,-4543.40185546875,-10942.1025390625,189314.40625,-785256.9375,-2862475.25
924,KANSAS,-60381.625,21155.427734375,-68340.65625,-1436.771240234375,99870.890625,1680681.0,5062541.5,-7950.138671875,-3819.265625,-9195.595703125,159162.390625,-660147.0,-2406444.0
925,KANSAS,-66376.515625,23255.71875,-75124.703125,-1579.5390625,109795.2578125,1847728.75,5565737.5,-8740.4716796875,-4198.9248046875,-10112.041015625,174971.46875,-725758.125,-2645580.25
926,KANSAS,-64329.9921875,22543.611328125,-72815.4921875,-1530.9156494140625,106415.140625,1790754.625,5393995.5,-8471.9873046875,-4069.570556640625,-9800.2607421875,169592.5,-703377.5,-2564273.0
927,KANSAS,-55746.69140625,19531.9296875,-63093.73046875,-1326.35986328125,92223.328125,1551911.25,4674532.0,-7340.51806640625,-3526.69287109375,-8490.3408203125,146951.484375,-609584.4375,-2221904.0
928,KANSAS,-54224.15625,19000.935546875,-61382.83984375,-1290.19873046875,89725.0078125,1509851.625,4547831.0,-7141.16845703125,-3430.621337890625,-8259.01953125,142963.203125,-593008.9375,-2161457.25
929,KANSAS,-39104.125,13699.744140625,-44274.51953125,-930.3915405273438,64721.26171875,1089102.0,3281157.25,-5149.46044921875,-2474.18310546875,-5951.7080078125,103122.09375,-427706.8125,-1558641.75
930,KANSAS,-42248.02734375,14802.4580078125,-47832.40625,-1005.2365112304688,69924.875,1176665.125,3544505.75,-5563.43408203125,-2673.06640625,-6431.3203125,111403.25,-462078.21875,-1684019.25
931,KANSAS,-59903.61328125,20990.57421875,-67811.75,-1425.5125732421875,99094.5234375,1667617.0,5023454.5,-7888.88134765625,-3789.652587890625,-9124.8984375,157938.515625,-655007.9375,-2387657.75
932,KANSAS,-55270.578125,19363.53515625,-62558.51953125,-1315.0411376953125,91436.6171875,1538741.0,4634937.0,-7277.78955078125,-3496.440673828125,-8416.984375,145702.609375,-604383.375,-2202805.75
933,KANSAS,-48774.7421875,17086.09765625,-55221.7265625,-1160.4832763671875,80725.46875,1358509.25,4092795.25,-6423.8056640625,-3086.2421875,-7427.6259765625,128615.1484375,-533518.375,-1944307.125
934,KANSAS,-90857.09375,31832.39453125,-102831.15625,-2162.18896484375,150271.65625,2529196.0,7617988.5,-11964.625,-5747.4404296875,-13845.9619140625,239480.703125,-993338.6875,-3621163.75
935,KANSAS,-52981.51953125,18564.931640625,-59976.78515625,-1260.7012939453125,87674.625,1475412.375,4443968.0,-6977.603515625,-3352.15625,-8069.9375,139690.046875,-579437.0,-2112031.75
936,KANSAS,-56145.859375,19668.2265625,-63572.75,-1336.156494140625,92948.3828125,1564180.125,4712187.0,-7395.0146484375,-3552.792236328125,-8552.5576171875,148077.8125,-614207.75,-2238153.25
937,KANSAS,-58813.328125,20605.4609375,-66585.265625,-1399.559814453125,97342.9453125,1638133.125,4934538.5,-7745.85791015625,-3721.263427734375,-8959.134765625,155080.484375,-643280.9375,-2344496.75
938,KANSAS,-36134.83984375,12662.875,-40917.01953125,-859.7824096679688,59827.4296875,1006602.5,3032479.75,-4759.37255859375,-2286.62841796875,-5499.8203125,95310.2578125,-395334.8125,-1440583.625
939,KANSAS,-63182.98828125,22138.53125,-71519.6484375,-1503.460693359375,104531.6484375,1759123.875,5298493.5,-8320.9345703125,-3997.234619140625,-9624.8291015625,166567.265625,-690900.0,-2518398.0
940,KANSAS,-64952.01953125,22754.1484375,-73524.34375,-1545.6304931640625,107482.46875,1808886.375,5448800.5,-8553.6455078125,-4109.71142578125,-9895.49609375,171248.828125,-710390.125,-2588999.25
941,KANSAS,-86998.03125,30480.6796875,-98473.3515625,-2070.4921875,143895.703125,2421780.75,7295560.0,-11457.7294921875,-5503.30712890625,-13258.0859375,229354.21875,-951203.75,-3467524.5
942,KANSAS,-52367.67578125,18348.62890625,-59280.08984375,-1246.0841064453125,86644.375,1458119.25,4392191.0,-6896.44970703125,-3312.9833984375,-7974.82861328125,138071.671875,-572654.125,-2087325.875
943,KANSAS,-71369.0234375,25006.689453125,-80771.9765625,-1698.3389892578125,118047.9140625,1986543.25,5983692.5,-9398.1806640625,-4514.615234375,-10872.9130859375,188138.5625,-780332.375,-2844572.25
944,KANSAS,-49384.65625,17304.431640625,-55913.92578125,-1175.1932373046875,81736.578125,1375392.125,4143240.0,-6504.26708984375,-3124.88427734375,-7521.068359375,130236.1484375,-540181.6875,-1968600.0
945,KANSAS,-57651.23046875,20202.11328125,-65254.73046875,-1371.8201904296875,95359.9296875,1604779.375,4833635.5,-7591.83251953125,-3646.687255859375,-8780.4755859375,151973.546875,-630308.875,-2297948.25
946,KANSAS,-59998.015625,21020.2421875,-67926.7109375,-1427.7762451171875,99290.3515625,1670986.625,5033919.5,-7901.78076171875,-3796.260986328125,-9141.2119140625,158201.921875,-656232.5625,-2391629.0
947,KANSAS,-41777.390625,14635.30859375,-47306.734375,-994.0491943359375,69166.2890625,1163892.125,3507084.25,-5502.5498046875,-2643.700439453125,-6360.46923828125,110186.53125,-457062.65625,-1665311.25
948,KANSAS,-52621.23828125,18437.216796875,-59566.125,-1252.186767578125,87074.2578125,1465289.0,4413521.0,-6929.74658203125,-3329.348876953125,-8013.72900390625,138741.234375,-575478.5625,-2097506.25
949,KANSAS,-70333.578125,24645.37890625,-79606.984375,-1673.7484130859375,116338.7578125,1957849.0,5897266.5,-9262.44140625,-4449.27783203125,-10716.33984375,185403.21875,-769001.8125,-2803584.5
950,KANSAS,-75693.9296875,26520.306640625,-85664.4140625,-1801.28955078125,125192.84375,2107027.0,6346211.5,-9967.2421875,-4788.015625,-11532.1728515625,199510.625,-827489.5625,-3016820.5
951,KANSAS,-51697.3671875,18111.72265625,-58535.86328125,-1230.2530517578125,85567.1171875,1439915.375,4338258.0,-6808.79443359375,-3270.995361328125,-7873.6728515625,136328.453125,-565462.1875,-2060804.125
952,KANSAS,-65860.515625,23075.94921875,-74546.78125,-1567.195556640625,108950.6875,1833531.875,5523241.0,-8672.8515625,-4166.4677734375,-10033.5390625,173624.359375,-720168.0,-2625130.75
953,KANSAS,-93020.6796875,32592.3046875,-105268.609375,-2213.661376953125,153820.5,2588955.0,7797145.0,-12248.6064453125,-5883.7646484375,-14175.7021484375,245166.265625,-1016847.375,-3707364.75
954,KANSAS,-55637.16796875,19494.90234375,-62980.80078125,-1323.91650390625,92057.59375,1549207.125,4666380.0,-7327.36767578125,-3520.1015625,-8474.1572265625,146687.515625,-608447.375,-2217691.25
955,KANSAS,-75854.8671875,26578.251953125,-85853.265625,-1805.1053466796875,125463.2890625,2111451.75,6360105.5,-9988.939453125,-4798.4208984375,-11557.50390625,199964.546875,-829354.8125,-3023426.5
956,KANSAS,-61764.21875,21636.931640625,-69937.21875,-1469.9342041015625,102245.9296875,1720699.5,5184198.5,-8135.595703125,-3908.43798828125,-9410.6943359375,162910.796875,-675652.125,-2462247.75
957,KANSAS,-54776.25,19190.166015625,-62012.47265625,-1303.5152587890625,90655.875,1525504.875,4596155.0,-7214.2275390625,-3465.8359375,-8343.7529296875,144456.359375,-599154.9375,-2183479.25
958,KANSAS,-96477.9921875,33802.44140625,-109182.9375,-2296.01904296875,159543.28125,2685220.75,8088007.5,-12704.0107421875,-6102.4580078125,-14703.6875,254290.46875,-1054711.125,-3845272.0
959,KANSAS,-51065.85546875,17893.197265625,-57798.703125,-1214.9981689453125,84478.796875,1421656.5,4281706.0,-6724.26953125,-3230.379638671875,-7776.06005859375,134618.375,-558356.5625,-2035454.875
